measure,quantile,time,sex,age,value,ethnic
lx,50%,2022-2024,Female,56,92099,Maori
lx,50%,2022-2024,Female,57,91455,Maori
lx,50%,2022-2024,Female,58,90759,Maori
lx,50%,2022-2024,Female,59,90009,Maori
lx,50%,2022-2024,Female,60,89198,Maori
lx,50%,2022-2024,Female,61,88325,Maori
lx,50%,2022-2024,Female,62,87390,Maori
lx,50%,2022-2024,Female,63,86383,Maori
lx,50%,2022-2024,Female,64,85297,Maori
lx,50%,2022-2024,Female,65,84131,Maori
lx,50%,2022-2024,Female,66,82879,Maori
lx,50%,2022-2024,Female,67,81537,Maori
lx,50%,2022-2024,Female,68,80102,Maori
lx,50%,2022-2024,Female,69,78565,Maori
lx,50%,2022-2024,Female,70,76926,Maori
lx,50%,2022-2024,Female,71,75185,Maori
lx,50%,2022-2024,Female,72,73330,Maori
lx,50%,2022-2024,Female,73,71355,Maori
lx,50%,2022-2024,Female,74,69261,Maori
lx,50%,2022-2024,Female,75,67021,Maori
lx,50%,2022-2024,Female,76,64636,Maori
lx,50%,2022-2024,Female,77,62095,Maori
lx,50%,2022-2024,Female,78,59404,Maori
lx,50%,2022-2024,Female,79,56586,Maori
lx,50%,2022-2024,Female,80,53627,Maori
lx,50%,2022-2024,Female,81,50535,Maori
lx,50%,2022-2024,Female,82,47310,Maori
lx,50%,2022-2024,Female,83,43971,Maori
lx,50%,2022-2024,Female,84,40587,Maori
lx,50%,2022-2024,Female,85,37128,Maori
lx,50%,2022-2024,Female,86,33631,Maori
lx,50%,2022-2024,Female,87,30134,Maori
lx,50%,2022-2024,Female,88,26692,Maori
lx,50%,2022-2024,Female,89,23262,Maori
lx,50%,2022-2024,Female,90,19960,Maori
lx,50%,2022-2024,Female,91,16786,Maori
lx,50%,2022-2024,Female,92,13869,Maori
lx,50%,2022-2024,Female,93,11212,Maori
lx,50%,2022-2024,Female,94,8840,Maori
lx,50%,2022-2024,Female,95,6787,Maori
lx,50%,2022-2024,Female,96,5065,Maori
lx,50%,2022-2024,Female,97,3667,Maori
lx,50%,2022-2024,Female,98,2571,Maori
lx,50%,2022-2024,Female,99,1742,Maori
lx,50%,2022-2024,Female,100+,1136,Maori
lx,50%,2022-2024,Male,0,100000,Maori
lx,50%,2022-2024,Male,1,99329,Maori
lx,50%,2022-2024,Male,2,99294,Maori
lx,50%,2022-2024,Male,3,99269,Maori
lx,50%,2022-2024,Male,4,99248,Maori
lx,50%,2022-2024,Male,5,99232,Maori
lx,50%,2022-2024,Male,6,99217,Maori
lx,50%,2022-2024,Male,7,99204,Maori
lx,50%,2022-2024,Male,8,99192,Maori
lx,50%,2022-2024,Male,9,99180,Maori
lx,50%,2022-2024,Male,10,99168,Maori
lx,50%,2022-2024,Male,11,99154,Maori
lx,50%,2022-2024,Male,12,99138,Maori
lx,50%,2022-2024,Male,13,99119,Maori
lx,50%,2022-2024,Male,14,99097,Maori
lx,50%,2022-2024,Male,15,99066,Maori
lx,50%,2022-2024,Male,16,99026,Maori
lx,50%,2022-2024,Male,17,98976,Maori
lx,50%,2022-2024,Male,18,98911,Maori
lx,50%,2022-2024,Male,19,98828,Maori
lx,50%,2022-2024,Male,20,98735,Maori
lx,50%,2022-2024,Male,21,98634,Maori
lx,50%,2022-2024,Male,22,98529,Maori
lx,50%,2022-2024,Male,23,98421,Maori
lx,50%,2022-2024,Male,24,98304,Maori
lx,50%,2022-2024,Male,25,98174,Maori
lx,50%,2022-2024,Male,26,98042,Maori
lx,50%,2022-2024,Male,27,97910,Maori
lx,50%,2022-2024,Male,28,97775,Maori
lx,50%,2022-2024,Male,29,97642,Maori
lx,50%,2022-2024,Male,30,97501,Maori
lx,50%,2022-2024,Male,31,97353,Maori
lx,50%,2022-2024,Male,32,97201,Maori
lx,50%,2022-2024,Male,33,97041,Maori
lx,50%,2022-2024,Male,34,96872,Maori
lx,50%,2022-2024,Male,35,96697,Maori
lx,50%,2022-2024,Male,36,96514,Maori
lx,50%,2022-2024,Male,37,96320,Maori
lx,50%,2022-2024,Male,38,96120,Maori
lx,50%,2022-2024,Male,39,95909,Maori
lx,50%,2022-2024,Male,40,95684,Maori
lx,50%,2022-2024,Male,41,95439,Maori
lx,50%,2022-2024,Male,42,95166,Maori
lx,50%,2022-2024,Male,43,94882,Maori
lx,50%,2022-2024,Male,44,94567,Maori
lx,50%,2022-2024,Male,45,94231,Maori
lx,50%,2022-2024,Male,46,93878,Maori
lx,50%,2022-2024,Male,47,93503,Maori
lx,50%,2022-2024,Male,48,93103,Maori
lx,50%,2022-2024,Male,49,92667,Maori
lx,50%,2022-2024,Male,50,92183,Maori
lx,50%,2022-2024,Male,51,91659,Maori
lx,50%,2022-2024,Male,52,91087,Maori
lx,50%,2022-2024,Male,53,90458,Maori
lx,50%,2022-2024,Male,54,89769,Maori
lx,50%,2022-2024,Male,55,89024,Maori
lx,50%,2022-2024,Male,56,88194,Maori
lx,50%,2022-2024,Male,57,87294,Maori
lx,50%,2022-2024,Male,58,86319,Maori
lx,50%,2022-2024,Male,59,85265,Maori
lx,50%,2022-2024,Male,60,84130,Maori
lx,50%,2022-2024,Male,61,82915,Maori
lx,50%,2022-2024,Male,62,81616,Maori
lx,50%,2022-2024,Male,63,80236,Maori
lx,50%,2022-2024,Male,64,78761,Maori
lx,50%,2022-2024,Male,65,77189,Maori
lx,50%,2022-2024,Male,66,75519,Maori
lx,50%,2022-2024,Male,67,73736,Maori
lx,50%,2022-2024,Male,68,71843,Maori
lx,50%,2022-2024,Male,69,69841,Maori
lx,50%,2022-2024,Male,70,67719,Maori
lx,50%,2022-2024,Male,71,65482,Maori
lx,50%,2022-2024,Male,72,63130,Maori
lx,50%,2022-2024,Male,73,60661,Maori
lx,50%,2022-2024,Male,74,58077,Maori
lx,50%,2022-2024,Male,75,55372,Maori
lx,50%,2022-2024,Male,76,52560,Maori
lx,50%,2022-2024,Male,77,49656,Maori
lx,50%,2022-2024,Male,78,46670,Maori
lx,50%,2022-2024,Male,79,43608,Maori
lx,50%,2022-2024,Male,80,40497,Maori
lx,50%,2022-2024,Male,81,37362,Maori
lx,50%,2022-2024,Male,82,34175,Maori
lx,50%,2022-2024,Male,83,30973,Maori
lx,50%,2022-2024,Male,84,27812,Maori
lx,50%,2022-2024,Male,85,24688,Maori
lx,50%,2022-2024,Male,86,21638,Maori
lx,50%,2022-2024,Male,87,18761,Maori
lx,50%,2022-2024,Male,88,15990,Maori
lx,50%,2022-2024,Male,89,13404,Maori
lx,50%,2022-2024,Male,90,11047,Maori
lx,50%,2022-2024,Male,91,8896,Maori
lx,50%,2022-2024,Male,92,7038,Maori
lx,50%,2022-2024,Male,93,5437,Maori
lx,50%,2022-2024,Male,94,4093,Maori
lx,50%,2022-2024,Male,95,3002,Maori
lx,50%,2022-2024,Male,96,2132,Maori
lx,50%,2022-2024,Male,97,1472,Maori
lx,50%,2022-2024,Male,98,978,Maori
lx,50%,2022-2024,Male,99,628,Maori
lx,50%,2022-2024,Male,100+,386,Maori
lx,50%,2022-2024,Female,0,100000,nonMaori
lx,50%,2022-2024,Female,1,99623,nonMaori
lx,50%,2022-2024,Female,2,99605,nonMaori
lx,50%,2022-2024,Female,3,99591,nonMaori
lx,50%,2022-2024,Female,4,99581,nonMaori
lx,50%,2022-2024,Female,5,99573,nonMaori
lx,50%,2022-2024,Female,6,99566,nonMaori
lx,50%,2022-2024,Female,7,99560,nonMaori
lx,50%,2022-2024,Female,8,99554,nonMaori
lx,50%,2022-2024,Female,9,99549,nonMaori
lx,50%,2022-2024,Female,10,99544,nonMaori
lx,50%,2022-2024,Female,11,99538,nonMaori
lx,50%,2022-2024,Female,12,99532,nonMaori
lx,50%,2022-2024,Female,13,99525,nonMaori
lx,50%,2022-2024,Female,14,99517,nonMaori
lx,50%,2022-2024,Female,15,99506,nonMaori
lx,50%,2022-2024,Female,16,99493,nonMaori
lx,50%,2022-2024,Female,17,99477,nonMaori
lx,50%,2022-2024,Female,18,99456,nonMaori
lx,50%,2022-2024,Female,19,99430,nonMaori
lx,50%,2022-2024,Female,20,99401,nonMaori
lx,50%,2022-2024,Female,21,99371,nonMaori
lx,50%,2022-2024,Female,22,99340,nonMaori
lx,50%,2022-2024,Female,23,99308,nonMaori
lx,50%,2022-2024,Female,24,99275,nonMaori
lx,50%,2022-2024,Female,25,99241,nonMaori
lx,50%,2022-2024,Female,26,99207,nonMaori
lx,50%,2022-2024,Female,27,99174,nonMaori
lx,50%,2022-2024,Female,28,99141,nonMaori
lx,50%,2022-2024,Female,29,99109,nonMaori
lx,50%,2022-2024,Female,30,99076,nonMaori
lx,50%,2022-2024,Female,31,99044,nonMaori
lx,50%,2022-2024,Female,32,99011,nonMaori
lx,50%,2022-2024,Female,33,98976,nonMaori
lx,50%,2022-2024,Female,34,98939,nonMaori
lx,50%,2022-2024,Female,35,98901,nonMaori
lx,50%,2022-2024,Female,36,98861,nonMaori
lx,50%,2022-2024,Female,37,98818,nonMaori
lx,50%,2022-2024,Female,38,98771,nonMaori
lx,50%,2022-2024,Female,39,98722,nonMaori
lx,50%,2022-2024,Female,40,98666,nonMaori
lx,50%,2022-2024,Female,41,98606,nonMaori
lx,50%,2022-2024,Female,42,98537,nonMaori
lx,50%,2022-2024,Female,43,98460,nonMaori
lx,50%,2022-2024,Female,44,98372,nonMaori
lx,50%,2022-2024,Female,45,98275,nonMaori
lx,50%,2022-2024,Female,46,98171,nonMaori
lx,50%,2022-2024,Female,47,98058,nonMaori
lx,50%,2022-2024,Female,48,97934,nonMaori
lx,50%,2022-2024,Female,49,97797,nonMaori
lx,50%,2022-2024,Female,50,97647,nonMaori
lx,50%,2022-2024,Female,51,97484,nonMaori
lx,50%,2022-2024,Female,52,97308,nonMaori
lx,50%,2022-2024,Female,53,97115,nonMaori
lx,50%,2022-2024,Female,54,96908,nonMaori
lx,50%,2022-2024,Female,55,96682,nonMaori
lx,50%,2022-2024,Female,56,96436,nonMaori
lx,50%,2022-2024,Female,57,96168,nonMaori
lx,50%,2022-2024,Female,58,95876,nonMaori
lx,50%,2022-2024,Female,59,95559,nonMaori
lx,50%,2022-2024,Female,60,95212,nonMaori
lx,50%,2022-2024,Female,61,94836,nonMaori
lx,50%,2022-2024,Female,62,94426,nonMaori
lx,50%,2022-2024,Female,63,93982,nonMaori
lx,50%,2022-2024,Female,64,93498,nonMaori
lx,50%,2022-2024,Female,65,92971,nonMaori
lx,50%,2022-2024,Female,66,92396,nonMaori
lx,50%,2022-2024,Female,67,91769,nonMaori
lx,50%,2022-2024,Female,68,91088,nonMaori
lx,50%,2022-2024,Female,69,90346,nonMaori
lx,50%,2022-2024,Female,70,89538,nonMaori
lx,50%,2022-2024,Female,71,88652,nonMaori
lx,50%,2022-2024,Female,72,87678,nonMaori
lx,50%,2022-2024,Female,73,86601,nonMaori
lx,50%,2022-2024,Female,74,85406,nonMaori
lx,50%,2022-2024,Female,75,84079,nonMaori
lx,50%,2022-2024,Female,76,82599,nonMaori
lx,50%,2022-2024,Female,77,80942,nonMaori
lx,50%,2022-2024,Female,78,79088,nonMaori
lx,50%,2022-2024,Female,79,77018,nonMaori
lx,50%,2022-2024,Female,80,74718,nonMaori
lx,50%,2022-2024,Female,81,72165,nonMaori
lx,50%,2022-2024,Female,82,69338,nonMaori
lx,50%,2022-2024,Female,83,66228,nonMaori
lx,50%,2022-2024,Female,84,62827,nonMaori
lx,50%,2022-2024,Female,85,59119,nonMaori
lx,50%,2022-2024,Female,86,55110,nonMaori
lx,50%,2022-2024,Female,87,50809,nonMaori
lx,50%,2022-2024,Female,88,46250,nonMaori
lx,50%,2022-2024,Female,89,41480,nonMaori
lx,50%,2022-2024,Female,90,36578,nonMaori
lx,50%,2022-2024,Female,91,31666,nonMaori
lx,50%,2022-2024,Female,92,26814,nonMaori
lx,50%,2022-2024,Female,93,22161,nonMaori
lx,50%,2022-2024,Female,94,17836,nonMaori
lx,50%,2022-2024,Female,95,13941,nonMaori
lx,50%,2022-2024,Female,96,10570,nonMaori
lx,50%,2022-2024,Female,97,7755,nonMaori
lx,50%,2022-2024,Female,98,5499,nonMaori
lx,50%,2022-2024,Female,99,3763,nonMaori
lx,50%,2022-2024,Female,100+,2481,nonMaori
lx,50%,2022-2024,Male,0,100000,nonMaori
lx,50%,2022-2024,Male,1,99522,nonMaori
lx,50%,2022-2024,Male,2,99499,nonMaori
lx,50%,2022-2024,Male,3,99481,nonMaori
lx,50%,2022-2024,Male,4,99467,nonMaori
lx,50%,2022-2024,Male,5,99457,nonMaori
lx,50%,2022-2024,Male,6,99447,nonMaori
lx,50%,2022-2024,Male,7,99439,nonMaori
lx,50%,2022-2024,Male,8,99432,nonMaori
lx,50%,2022-2024,Male,9,99425,nonMaori
lx,50%,2022-2024,Male,10,99417,nonMaori
lx,50%,2022-2024,Male,11,99410,nonMaori
lx,50%,2022-2024,Male,12,99401,nonMaori
lx,50%,2022-2024,Male,13,99391,nonMaori
lx,50%,2022-2024,Male,14,99378,nonMaori
lx,50%,2022-2024,Male,15,99361,nonMaori
lx,50%,2022-2024,Male,16,99341,nonMaori
lx,50%,2022-2024,Male,17,99315,nonMaori
lx,50%,2022-2024,Male,18,99280,nonMaori
lx,50%,2022-2024,Male,19,99237,nonMaori
lx,50%,2022-2024,Male,20,99188,nonMaori
lx,50%,2022-2024,Male,21,99136,nonMaori
lx,50%,2022-2024,Male,22,99082,nonMaori
lx,50%,2022-2024,Male,23,99025,nonMaori
lx,50%,2022-2024,Male,24,98966,nonMaori
lx,50%,2022-2024,Male,25,98905,nonMaori
lx,50%,2022-2024,Male,26,98844,nonMaori
lx,50%,2022-2024,Male,27,98783,nonMaori
lx,50%,2022-2024,Male,28,98723,nonMaori
lx,50%,2022-2024,Male,29,98664,nonMaori
lx,50%,2022-2024,Male,30,98605,nonMaori
lx,50%,2022-2024,Male,31,98545,nonMaori
lx,50%,2022-2024,Male,32,98484,nonMaori
lx,50%,2022-2024,Male,33,98422,nonMaori
lx,50%,2022-2024,Male,34,98357,nonMaori
lx,50%,2022-2024,Male,35,98290,nonMaori
lx,50%,2022-2024,Male,36,98221,nonMaori
lx,50%,2022-2024,Male,37,98150,nonMaori
lx,50%,2022-2024,Male,38,98071,nonMaori
lx,50%,2022-2024,Male,39,97989,nonMaori
lx,50%,2022-2024,Male,40,97899,nonMaori
lx,50%,2022-2024,Male,41,97803,nonMaori
lx,50%,2022-2024,Male,42,97696,nonMaori
lx,50%,2022-2024,Male,43,97571,nonMaori
lx,50%,2022-2024,Male,44,97438,nonMaori
lx,50%,2022-2024,Male,45,97293,nonMaori
lx,50%,2022-2024,Male,46,97139,nonMaori
lx,50%,2022-2024,Male,47,96972,nonMaori
lx,50%,2022-2024,Male,48,96793,nonMaori
lx,50%,2022-2024,Male,49,96596,nonMaori
lx,50%,2022-2024,Male,50,96380,nonMaori
lx,50%,2022-2024,Male,51,96147,nonMaori
lx,50%,2022-2024,Male,52,95895,nonMaori
lx,50%,2022-2024,Male,53,95620,nonMaori
lx,50%,2022-2024,Male,54,95326,nonMaori
lx,50%,2022-2024,Male,55,95004,nonMaori
lx,50%,2022-2024,Male,56,94651,nonMaori
lx,50%,2022-2024,Male,57,94263,nonMaori
lx,50%,2022-2024,Male,58,93842,nonMaori
lx,50%,2022-2024,Male,59,93382,nonMaori
lx,50%,2022-2024,Male,60,92880,nonMaori
lx,50%,2022-2024,Male,61,92335,nonMaori
lx,50%,2022-2024,Male,62,91747,nonMaori
lx,50%,2022-2024,Male,63,91111,nonMaori
lx,50%,2022-2024,Male,64,90422,nonMaori
lx,50%,2022-2024,Male,65,89673,nonMaori
lx,50%,2022-2024,Male,66,88865,nonMaori
lx,50%,2022-2024,Male,67,87987,nonMaori
lx,50%,2022-2024,Male,68,87036,nonMaori
lx,50%,2022-2024,Male,69,85999,nonMaori
lx,50%,2022-2024,Male,70,84874,nonMaori
lx,50%,2022-2024,Male,71,83647,nonMaori
lx,50%,2022-2024,Male,72,82302,nonMaori
lx,50%,2022-2024,Male,73,80822,nonMaori
lx,50%,2022-2024,Male,74,79202,nonMaori
lx,50%,2022-2024,Male,75,77427,nonMaori
lx,50%,2022-2024,Male,76,75476,nonMaori
lx,50%,2022-2024,Male,77,73337,nonMaori
lx,50%,2022-2024,Male,78,71009,nonMaori
lx,50%,2022-2024,Male,79,68447,nonMaori
lx,50%,2022-2024,Male,80,65636,nonMaori
lx,50%,2022-2024,Male,81,62596,nonMaori
lx,50%,2022-2024,Male,82,59295,nonMaori
lx,50%,2022-2024,Male,83,55738,nonMaori
lx,50%,2022-2024,Male,84,51923,nonMaori
lx,50%,2022-2024,Male,85,47863,nonMaori
lx,50%,2022-2024,Male,86,43596,nonMaori
lx,50%,2022-2024,Male,87,39191,nonMaori
lx,50%,2022-2024,Male,88,34678,nonMaori
lx,50%,2022-2024,Male,89,30152,nonMaori
lx,50%,2022-2024,Male,90,25705,nonMaori
lx,50%,2022-2024,Male,91,21450,nonMaori
lx,50%,2022-2024,Male,92,17466,nonMaori
lx,50%,2022-2024,Male,93,13868,nonMaori
lx,50%,2022-2024,Male,94,10706,nonMaori
lx,50%,2022-2024,Male,95,8026,nonMaori
lx,50%,2022-2024,Male,96,5820,nonMaori
lx,50%,2022-2024,Male,97,4078,nonMaori
lx,50%,2022-2024,Male,98,2752,nonMaori
lx,50%,2022-2024,Male,99,1788,nonMaori
lx,50%,2022-2024,Male,100+,1115,nonMaori
lx,97.50%,2022-2024,Female,0,100000,Maori
lx,97.50%,2022-2024,Female,1,99533,Maori
lx,97.50%,2022-2024,Female,2,99510,Maori
lx,97.50%,2022-2024,Female,3,99492,Maori
lx,97.50%,2022-2024,Female,4,99478,Maori
lx,97.50%,2022-2024,Female,5,99466,Maori
lx,97.50%,2022-2024,Female,6,99456,Maori
lx,97.50%,2022-2024,Female,7,99448,Maori
lx,97.50%,2022-2024,Female,8,99440,Maori
lx,97.50%,2022-2024,Female,9,99431,Maori
lx,97.50%,2022-2024,Female,10,99423,Maori
lx,97.50%,2022-2024,Female,11,99414,Maori
lx,97.50%,2022-2024,Female,12,99404,Maori
lx,97.50%,2022-2024,Female,13,99392,Maori
lx,97.50%,2022-2024,Female,14,99377,Maori
lx,97.50%,2022-2024,Female,15,99359,Maori
lx,97.50%,2022-2024,Female,16,99337,Maori
lx,97.50%,2022-2024,Female,17,99307,Maori
lx,97.50%,2022-2024,Female,18,99269,Maori
lx,97.50%,2022-2024,Female,19,99223,Maori
lx,97.50%,2022-2024,Female,20,99171,Maori
lx,97.50%,2022-2024,Female,21,99117,Maori
lx,97.50%,2022-2024,Female,22,99060,Maori
lx,97.50%,2022-2024,Female,23,98999,Maori
lx,97.50%,2022-2024,Female,24,98937,Maori
lx,97.50%,2022-2024,Female,25,98871,Maori
lx,97.50%,2022-2024,Female,26,98803,Maori
lx,97.50%,2022-2024,Female,27,98732,Maori
lx,97.50%,2022-2024,Female,28,98661,Maori
lx,97.50%,2022-2024,Female,29,98591,Maori
lx,97.50%,2022-2024,Female,30,98519,Maori
lx,97.50%,2022-2024,Female,31,98442,Maori
lx,97.50%,2022-2024,Female,32,98361,Maori
lx,97.50%,2022-2024,Female,33,98276,Maori
lx,97.50%,2022-2024,Female,34,98185,Maori
lx,97.50%,2022-2024,Female,35,98088,Maori
lx,97.50%,2022-2024,Female,36,97983,Maori
lx,97.50%,2022-2024,Female,37,97872,Maori
lx,97.50%,2022-2024,Female,38,97755,Maori
lx,97.50%,2022-2024,Female,39,97629,Maori
lx,97.50%,2022-2024,Female,40,97494,Maori
lx,97.50%,2022-2024,Female,41,97345,Maori
lx,97.50%,2022-2024,Female,42,97183,Maori
lx,97.50%,2022-2024,Female,43,97004,Maori
lx,97.50%,2022-2024,Female,44,96803,Maori
lx,97.50%,2022-2024,Female,45,96583,Maori
lx,97.50%,2022-2024,Female,46,96348,Maori
lx,97.50%,2022-2024,Female,47,96091,Maori
lx,97.50%,2022-2024,Female,48,95813,Maori
lx,97.50%,2022-2024,Female,49,95516,Maori
lx,97.50%,2022-2024,Female,50,95189,Maori
lx,97.50%,2022-2024,Female,51,94836,Maori
lx,97.50%,2022-2024,Female,52,94451,Maori
lx,97.50%,2022-2024,Female,53,94007,Maori
lx,97.50%,2022-2024,Female,54,93509,Maori
lx,97.50%,2022-2024,Female,55,92974,Maori
lx,97.50%,2022-2024,Female,56,92389,Maori
lx,97.50%,2022-2024,Female,57,91767,Maori
lx,97.50%,2022-2024,Female,58,91086,Maori
lx,97.50%,2022-2024,Female,59,90353,Maori
lx,97.50%,2022-2024,Female,60,89565,Maori
lx,97.50%,2022-2024,Female,61,88716,Maori
lx,97.50%,2022-2024,Female,62,87779,Maori
lx,97.50%,2022-2024,Female,63,86789,Maori
lx,97.50%,2022-2024,Female,64,85716,Maori
lx,97.50%,2022-2024,Female,65,84561,Maori
lx,97.50%,2022-2024,Female,66,83324,Maori
lx,97.50%,2022-2024,Female,67,81999,Maori
lx,97.50%,2022-2024,Female,68,80579,Maori
lx,97.50%,2022-2024,Female,69,79058,Maori
lx,97.50%,2022-2024,Female,70,77449,Maori
lx,97.50%,2022-2024,Female,71,75721,Maori
lx,97.50%,2022-2024,Female,72,73889,Maori
lx,97.50%,2022-2024,Female,73,71943,Maori
lx,97.50%,2022-2024,Female,74,69864,Maori
lx,97.50%,2022-2024,Female,75,67650,Maori
lx,97.50%,2022-2024,Female,76,65260,Maori
lx,97.50%,2022-2024,Female,77,62743,Maori
lx,97.50%,2022-2024,Female,78,60061,Maori
lx,97.50%,2022-2024,Female,79,57267,Maori
lx,97.50%,2022-2024,Female,80,54330,Maori
lx,97.50%,2022-2024,Female,81,51260,Maori
lx,97.50%,2022-2024,Female,82,48069,Maori
lx,97.50%,2022-2024,Female,83,44769,Maori
lx,97.50%,2022-2024,Female,84,41383,Maori
lx,97.50%,2022-2024,Female,85,37959,Maori
lx,97.50%,2022-2024,Female,86,34487,Maori
lx,97.50%,2022-2024,Female,87,30990,Maori
lx,97.50%,2022-2024,Female,88,27507,Maori
lx,97.50%,2022-2024,Female,89,24051,Maori
lx,97.50%,2022-2024,Female,90,20723,Maori
lx,97.50%,2022-2024,Female,91,17594,Maori
lx,97.50%,2022-2024,Female,92,14641,Maori
lx,97.50%,2022-2024,Female,93,11948,Maori
lx,97.50%,2022-2024,Female,94,9548,Maori
lx,97.50%,2022-2024,Female,95,7458,Maori
lx,97.50%,2022-2024,Female,96,5679,Maori
lx,97.50%,2022-2024,Female,97,4200,Maori
lx,97.50%,2022-2024,Female,98,3011,Maori
lx,97.50%,2022-2024,Female,99,2099,Maori
lx,97.50%,2022-2024,Female,100+,1427,Maori
lx,97.50%,2022-2024,Male,0,100000,Maori
lx,97.50%,2022-2024,Male,1,99404,Maori
lx,97.50%,2022-2024,Male,2,99368,Maori
lx,97.50%,2022-2024,Male,3,99342,Maori
lx,97.50%,2022-2024,Male,4,99322,Maori
lx,97.50%,2022-2024,Male,5,99306,Maori
lx,97.50%,2022-2024,Male,6,99292,Maori
lx,97.50%,2022-2024,Male,7,99280,Maori
lx,97.50%,2022-2024,Male,8,99268,Maori
lx,97.50%,2022-2024,Male,9,99257,Maori
lx,97.50%,2022-2024,Male,10,99245,Maori
lx,97.50%,2022-2024,Male,11,99233,Maori
lx,97.50%,2022-2024,Male,12,99219,Maori
lx,97.50%,2022-2024,Male,13,99202,Maori
lx,97.50%,2022-2024,Male,14,99180,Maori
lx,97.50%,2022-2024,Male,15,99153,Maori
lx,97.50%,2022-2024,Male,16,99116,Maori
lx,97.50%,2022-2024,Male,17,99067,Maori
lx,97.50%,2022-2024,Male,18,99005,Maori
lx,97.50%,2022-2024,Male,19,98926,Maori
lx,97.50%,2022-2024,Male,20,98836,Maori
lx,97.50%,2022-2024,Male,21,98741,Maori
lx,97.50%,2022-2024,Male,22,98639,Maori
lx,97.50%,2022-2024,Male,23,98533,Maori
lx,97.50%,2022-2024,Male,24,98420,Maori
lx,97.50%,2022-2024,Male,25,98300,Maori
lx,97.50%,2022-2024,Male,26,98177,Maori
lx,97.50%,2022-2024,Male,27,98051,Maori
lx,97.50%,2022-2024,Male,28,97920,Maori
lx,97.50%,2022-2024,Male,29,97789,Maori
lx,97.50%,2022-2024,Male,30,97653,Maori
lx,97.50%,2022-2024,Male,31,97510,Maori
lx,97.50%,2022-2024,Male,32,97362,Maori
lx,97.50%,2022-2024,Male,33,97205,Maori
lx,97.50%,2022-2024,Male,34,97042,Maori
lx,97.50%,2022-2024,Male,35,96873,Maori
lx,97.50%,2022-2024,Male,36,96695,Maori
lx,97.50%,2022-2024,Male,37,96511,Maori
lx,97.50%,2022-2024,Male,38,96322,Maori
lx,97.50%,2022-2024,Male,39,96122,Maori
lx,97.50%,2022-2024,Male,40,95909,Maori
lx,97.50%,2022-2024,Male,41,95677,Maori
lx,97.50%,2022-2024,Male,42,95427,Maori
lx,97.50%,2022-2024,Male,43,95158,Maori
lx,97.50%,2022-2024,Male,44,94855,Maori
lx,97.50%,2022-2024,Male,45,94522,Maori
lx,97.50%,2022-2024,Male,46,94176,Maori
lx,97.50%,2022-2024,Male,47,93808,Maori
lx,97.50%,2022-2024,Male,48,93419,Maori
lx,97.50%,2022-2024,Male,49,92988,Maori
lx,97.50%,2022-2024,Male,50,92508,Maori
lx,97.50%,2022-2024,Male,51,91990,Maori
lx,97.50%,2022-2024,Male,52,91424,Maori
lx,97.50%,2022-2024,Male,53,90801,Maori
lx,97.50%,2022-2024,Male,54,90120,Maori
lx,97.50%,2022-2024,Male,55,89368,Maori
lx,97.50%,2022-2024,Male,56,88555,Maori
lx,97.50%,2022-2024,Male,57,87669,Maori
lx,97.50%,2022-2024,Male,58,86714,Maori
lx,97.50%,2022-2024,Male,59,85675,Maori
lx,97.50%,2022-2024,Male,60,84564,Maori
lx,97.50%,2022-2024,Male,61,83365,Maori
lx,97.50%,2022-2024,Male,62,82082,Maori
lx,97.50%,2022-2024,Male,63,80701,Maori
lx,97.50%,2022-2024,Male,64,79242,Maori
lx,97.50%,2022-2024,Male,65,77688,Maori
lx,97.50%,2022-2024,Male,66,76016,Maori
lx,97.50%,2022-2024,Male,67,74258,Maori
lx,97.50%,2022-2024,Male,68,72408,Maori
lx,97.50%,2022-2024,Male,69,70416,Maori
lx,97.50%,2022-2024,Male,70,68313,Maori
lx,97.50%,2022-2024,Male,71,66107,Maori
lx,97.50%,2022-2024,Male,72,63782,Maori
lx,97.50%,2022-2024,Male,73,61330,Maori
lx,97.50%,2022-2024,Male,74,58748,Maori
lx,97.50%,2022-2024,Male,75,56074,Maori
lx,97.50%,2022-2024,Male,76,53284,Maori
lx,97.50%,2022-2024,Male,77,50371,Maori
lx,97.50%,2022-2024,Male,78,47399,Maori
lx,97.50%,2022-2024,Male,79,44357,Maori
lx,97.50%,2022-2024,Male,80,41259,Maori
lx,97.50%,2022-2024,Male,81,38111,Maori
lx,97.50%,2022-2024,Male,82,34922,Maori
lx,97.50%,2022-2024,Male,83,31743,Maori
lx,97.50%,2022-2024,Male,84,28586,Maori
lx,97.50%,2022-2024,Male,85,25450,Maori
lx,97.50%,2022-2024,Male,86,22416,Maori
lx,97.50%,2022-2024,Male,87,19463,Maori
lx,97.50%,2022-2024,Male,88,16679,Maori
lx,97.50%,2022-2024,Male,89,14053,Maori
lx,97.50%,2022-2024,Male,90,11622,Maori
lx,97.50%,2022-2024,Male,91,9452,Maori
lx,97.50%,2022-2024,Male,92,7529,Maori
lx,97.50%,2022-2024,Male,93,5895,Maori
lx,97.50%,2022-2024,Male,94,4512,Maori
lx,97.50%,2022-2024,Male,95,3377,Maori
lx,97.50%,2022-2024,Male,96,2461,Maori
lx,97.50%,2022-2024,Male,97,1735,Maori
lx,97.50%,2022-2024,Male,98,1196,Maori
